INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 1, 'minorAssignment1', 2, 1);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 245, 'minorAssignment5', 2, 31277);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 246, 'minorAssignment6', 2, 31277);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 247, 'minorAssignment7', 2, 31277);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 248, 'minorAssignment8', 2, 31277);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 249, 'minorAssignment9', 2, 31277);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 250, 'minorAssignment10', 2, 31277);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 251, 'minorAssignment11', 2, 31277);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 252, 'minorAssignment12', 2, 31277);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 253, 'majorAssignment1', 1, 31277);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 254, 'majorAssignment2', 1, 31277);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 255, 'majorAssignment3', 1, 31277);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 256, 'minorAssignment1', 2, 35698);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 257, 'minorAssignment2', 2, 35698);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 258, 'minorAssignment3', 2, 35698);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 259, 'minorAssignment4', 2, 35698);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 260, 'minorAssignment5', 2, 35698);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 261, 'minorAssignment6', 2, 35698);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 262, 'minorAssignment7', 2, 35698);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 263, 'minorAssignment8', 2, 35698);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 264, 'minorAssignment9', 2, 35698);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 265, 'minorAssignment10', 2, 35698);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 266, 'minorAssignment11', 2, 35698);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 267, 'minorAssignment12', 2, 35698);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 268, 'majorAssignment1', 1, 35698);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 269, 'majorAssignment2', 1, 35698);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 270, 'majorAssignment3', 1, 35698);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 271, 'minorAssignment1', 2, 37571);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 272, 'minorAssignment2', 2, 37571);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 273, 'minorAssignment3', 2, 37571);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 274, 'minorAssignment4', 2, 37571);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 275, 'minorAssignment5', 2, 37571);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 276, 'minorAssignment6', 2, 37571);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 277, 'minorAssignment7', 2, 37571);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 278, 'minorAssignment8', 2, 37571);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 279, 'minorAssignment9', 2, 37571);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 280, 'minorAssignment10', 2, 37571);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 281, 'minorAssignment11', 2, 37571);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 282, 'minorAssignment12', 2, 37571);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 283, 'majorAssignment1', 1, 37571);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 284, 'majorAssignment2', 1, 37571);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 285, 'majorAssignment3', 1, 37571);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 286, 'minorAssignment1', 2, 39035);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 287, 'minorAssignment2', 2, 39035);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 288, 'minorAssignment3', 2, 39035);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 289, 'minorAssignment4', 2, 39035);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 290, 'minorAssignment5', 2, 39035);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 291, 'minorAssignment6', 2, 39035);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 292, 'minorAssignment7', 2, 39035);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 293, 'minorAssignment8', 2, 39035);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 294, 'minorAssignment9', 2, 39035);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 295, 'minorAssignment10', 2, 39035);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 296, 'minorAssignment11', 2, 39035);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 297, 'minorAssignment12', 2, 39035);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 298, 'majorAssignment1', 1, 39035);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 299, 'majorAssignment2', 1, 39035);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 300, 'majorAssignment3', 1, 39035);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 301, 'minorAssignment1', 2, 41216);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 302, 'minorAssignment2', 2, 41216);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 303, 'minorAssignment3', 2, 41216);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 304, 'minorAssignment4', 2, 41216);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 305, 'minorAssignment5', 2, 41216);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 306, 'minorAssignment6', 2, 41216);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 307, 'minorAssignment7', 2, 41216);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 308, 'minorAssignment8', 2, 41216);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 309, 'minorAssignment9', 2, 41216);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 310, 'minorAssignment10', 2, 41216);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 311, 'minorAssignment11', 2, 41216);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 312, 'minorAssignment12', 2, 41216);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 313, 'majorAssignment1', 1, 41216);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 314, 'majorAssignment2', 1, 41216);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 315, 'majorAssignment3', 1, 41216);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 316, 'minorAssignment1', 2, 44031);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 317, 'minorAssignment2', 2, 44031);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 318, 'minorAssignment3', 2, 44031);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 319, 'minorAssignment4', 2, 44031);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 320, 'minorAssignment5', 2, 44031);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 321, 'minorAssignment6', 2, 44031);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 322, 'minorAssignment7', 2, 44031);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 323, 'minorAssignment8', 2, 44031);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 324, 'minorAssignment9', 2, 44031);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 325, 'minorAssignment10', 2, 44031);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 326, 'minorAssignment11', 2, 44031);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 327, 'minorAssignment12', 2, 44031);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 328, 'majorAssignment1', 1, 44031);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 329, 'majorAssignment2', 1, 44031);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 330, 'majorAssignment3', 1, 44031);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 331, 'minorAssignment1', 2, 47178);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 332, 'minorAssignment2', 2, 47178);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 333, 'minorAssignment3', 2, 47178);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 334, 'minorAssignment4', 2, 47178);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 335, 'minorAssignment5', 2, 47178);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 336, 'minorAssignment6', 2, 47178);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 337, 'minorAssignment7', 2, 47178);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 338, 'minorAssignment8', 2, 47178);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 339, 'minorAssignment9', 2, 47178);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 340, 'minorAssignment10', 2, 47178);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 341, 'minorAssignment11', 2, 47178);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 342, 'minorAssignment12', 2, 47178);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 343, 'majorAssignment1', 1, 47178);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 344, 'majorAssignment2', 1, 47178);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 345, 'majorAssignment3', 1, 47178);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 346, 'minorAssignment1', 2, 47685);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 347, 'minorAssignment2', 2, 47685);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 348, 'minorAssignment3', 2, 47685);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 349, 'minorAssignment4', 2, 47685);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 350, 'minorAssignment5', 2, 47685);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 351, 'minorAssignment6', 2, 47685);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 352, 'minorAssignment7', 2, 47685);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 353, 'minorAssignment8', 2, 47685);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 354, 'minorAssignment9', 2, 47685);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 355, 'minorAssignment10', 2, 47685);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 356, 'minorAssignment11', 2, 47685);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 357, 'minorAssignment12', 2, 47685);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 358, 'majorAssignment1', 1, 47685);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 359, 'majorAssignment2', 1, 47685);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 360, 'majorAssignment3', 1, 47685);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 361, 'minorAssignment1', 2, 48718);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 362, 'minorAssignment2', 2, 48718);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 363, 'minorAssignment3', 2, 48718);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 364, 'minorAssignment4', 2, 48718);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 365, 'minorAssignment5', 2, 48718);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 366, 'minorAssignment6', 2, 48718);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 367, 'minorAssignment7', 2, 48718);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 368, 'minorAssignment8', 2, 48718);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 369, 'minorAssignment9', 2, 48718);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 370, 'minorAssignment10', 2, 48718);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 371, 'minorAssignment11', 2, 48718);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 372, 'minorAssignment12', 2, 48718);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 373, 'majorAssignment1', 1, 48718);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 374, 'majorAssignment2', 1, 48718);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 375, 'majorAssignment3', 1, 48718);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 376, 'minorAssignment1', 2, 52544);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 377, 'minorAssignment2', 2, 52544);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 378, 'minorAssignment3', 2, 52544);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 379, 'minorAssignment4', 2, 52544);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 380, 'minorAssignment5', 2, 52544);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 381, 'minorAssignment6', 2, 52544);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 382, 'minorAssignment7', 2, 52544);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 383, 'minorAssignment8', 2, 52544);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 384, 'minorAssignment9', 2, 52544);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 385, 'minorAssignment10', 2, 52544);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 386, 'minorAssignment11', 2, 52544);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 387, 'minorAssignment12', 2, 52544);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 388, 'majorAssignment1', 1, 52544);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 389, 'majorAssignment2', 1, 52544);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 390, 'majorAssignment3', 1, 52544);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 391, 'minorAssignment1', 2, 57641);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 392, 'minorAssignment2', 2, 57641);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 393, 'minorAssignment3', 2, 57641);
